1000	GO:0001572,GO:0005975,GO:0006629,GO:0018146	GO:0002376,GO:0006006,GO:0006952,GO:0009615,GO:0032728,GO:0032760,GO:0034138,GO:0034142,GO:0035457,GO:0035458,GO:0042593,GO:0042742,GO:0043129,GO:0045071,GO:0045087,GO:0051259,GO:0051607,GO:0060337,GO:0060339,GO:0060700,GO:0070106,GO:0071360,GO:0071639,GO:0071659,GO:0098586,GO:0140374,GO:1901857,GO:2000342
1000	GO:0007009,GO:0030833,GO:0030838,GO:0032956,GO:0051017,GO:0051764,GO:0098609	GO:0043547,GO:1902018
1000	GO:0002682,GO:0007165,GO:0042113,GO:0050731,GO:0050853,GO:0050869,GO:0051246,GO:0051898	GO:0035195
1000	GO:0001501,GO:0007155,GO:0007417,GO:0060074	GO:0006825,GO:0051262,GO:0055070
1000	GO:0006915,GO:0042981	GO:0000244,GO:0000353
1000	GO:0000380,GO:0045944,GO:1902459	GO:0006396
1000	GO:0000122,GO:0006897,GO:0006997,GO:0007010,GO:0008333,GO:0010564,GO:0030100,GO:0030154,GO:0030838,GO:0033292,GO:0043065,GO:0045664,GO:0045807,GO:0048488,GO:0048711,GO:0051649,GO:0060988,GO:0086091,GO:1901380,GO:1902430,GO:1903946,GO:1904878	GO:0006396
1000	GO:0006355,GO:0006357,GO:0007623,GO:0009649,GO:0032922,GO:0042753,GO:0045893,GO:0045944,GO:0048511	GO:0006261,GO:0071897
1000	GO:0051301	GO:0006897,GO:0007165,GO:0016192,GO:0035556
1000	GO:0000122,GO:0010468,GO:0030336,GO:0030512,GO:1902455,GO:1902459	GO:0006183,GO:0006228,GO:0006241,GO:0006308,GO:0010968,GO:0030317,GO:0060271
1000	GO:0007399,GO:0021987,GO:0022008,GO:0048813	GO:0001843,GO:0001894,GO:0003151,GO:0003401,GO:0006606,GO:0006915,GO:0007010,GO:0007163,GO:0007173,GO:0007409,GO:0007507,GO:0009410,GO:0009887,GO:0009888,GO:0010467,GO:0012501,GO:0016055,GO:0016192,GO:0016358,GO:0016477,GO:0030010,GO:0030282,GO:0030326,GO:0030705,GO:0031175,GO:0031398,GO:0032436,GO:0035108,GO:0035264,GO:0035880,GO:0036342,GO:0042733,GO:0044782,GO:0045184,GO:0045892,GO:0048812,GO:0051602,GO:0055013,GO:0060071,GO:0060173,GO:0060271,GO:0060325,GO:0060485,GO:0061029,GO:0061159,GO:0061303,GO:0061326,GO:0061865,GO:0070075,GO:0071711,GO:0085029,GO:0090009,GO:0090090,GO:0090307,GO:0098609,GO:0099151,GO:0099562,GO:0120181,GO:1905070,GO:1990138,GO:1990403,GO:2000691
1000	GO:0001817,GO:0001818,GO:0046007,GO:0050852	GO:0007165,GO:0007186,GO:0007606,GO:0019236
1000	GO:0099550,GO:0099558	GO:0000122,GO:0002376,GO:0006355,GO:0006357,GO:0008283,GO:0032480,GO:0034138,GO:0045944,GO:0051607
1000	GO:0007165	GO:0006986,GO:0036503
1000	GO:0009101,GO:0097503	GO:0001501,GO:0007399
1000	GO:0030030,GO:0060271,GO:0061511,GO:0071539,GO:1905515	GO:0000281,GO:0008104,GO:0015031,GO:0016197,GO:0019882,GO:0031175,GO:0032456,GO:0032482,GO:0036010,GO:0048227,GO:1990090
1000	GO:0002376,GO:0006955,GO:0006956,GO:0006957,GO:0006958,GO:0031640,GO:0045087,GO:0050778,GO:0055085	GO:0006396
